Date,AAPL,MSFT,NVDA,SPY
2021-12-14,170.58853149414062,316.97271728515625,28.28221321105957,436.7667236328125
2021-12-15,175.4518280029297,323.0642395019531,30.40011215209961,443.59124755859375
2021-12-16,168.5629119873047,313.6517639160156,28.332117080688477,439.6794128417969
2021-12-17,167.46694946289062,312.58984375,27.74725341796875,434.9999084472656
2021-12-20,166.1068115234375,308.8345642089844,27.6654109954834,430.3744201660156
2021-12-21,169.27728271484375,315.95904541015625,29.018787384033203,438.0174560546875
2021-12-22,171.87037658691406,321.6644592285156,29.34316062927246,442.3970642089844
2021-12-23,172.49664306640625,323.1028137207031,29.582693099975586,445.1496887207031
2021-12-27,176.45974731445312,330.5942077636719,30.885168075561523,451.4494934082031
2021-12-28,175.44203186035156,329.4357604980469,30.263376235961914,451.0805358886719
2021-12-29,175.5301055908203,330.111572265625,29.942996978759766,451.65765380859375
2021-12-30,174.3754425048828,327.57257080078125,29.528799057006836,450.4089660644531
2021-12-31,173.75897216796875,324.67645263671875,29.354135513305664,449.27392578125
2022-01-03,178.10366821289062,323.1607666015625,30.062763214111328,451.8751220703125
2022-01-04,175.84323120117188,317.61944580078125,29.23337173461914,451.7237854003906
2022-01-05,171.16583251953125,305.4267272949219,27.55063247680664,443.0498046875
2022-01-06,168.3085479736328,303.0132751464844,28.12352180480957,442.6335144042969
2022-01-07,168.47483825683594,303.1678466796875,27.19432258605957,440.88360595703125
2022-01-10,168.49440002441406,303.3897705078125,27.347023010253906,440.3349609375
2022-01-11,171.32237243652344,304.0751953125,27.76321792602539,444.34564208984375
2022-01-12,171.7627410888672,307.2513427734375,27.944868087768555,445.5469665527344
2022-01-13,168.49440002441406,294.2476806640625,26.523618698120117,439.4079895019531
2022-01-14,169.3555450439453,299.4607238769531,26.889911651611328,439.58758544921875
2022-01-18,166.15573120117188,292.172119140625,25.85291862487793,431.8027648925781
2022-01-19,162.66232299804688,292.8285827636719,25.018537521362305,427.31903076171875
2022-01-20,160.979248046875,291.158447265625,24.103309631347656,422.5894775390625
2022-01-21,158.92434692382812,285.78131103515625,23.32880973815918,414.2937316894531
2022-01-24,158.15127563476562,286.1094970703125,23.32681655883789,416.0531921386719
2022-01-25,156.35076904296875,278.5023498535156,22.280841827392578,410.97369384765625
2022-01-26,156.2626953125,286.4377136230469,22.72797203063965,409.94256591796875
2022-01-27,155.8027801513672,289.4593811035156,21.90157699584961,407.91827392578125
